Y35.412A	intervention légale avec un traumatisme d'un passant par une baïonnette, contact initial
Y92.119	lieu d'occurrence de la cause externe : un endroit non spécifié d'un foyer pour enfants et un orphelinat
Y92.120	lieu d'occurrence de la cause externe : la cuisine d'une maison de retraite
Y92.121	lieu d'occurrence de la cause externe : la salle de bains d'une maison de retraite
Y92.122	lieu d'occurrence de la cause externe : la chambre à coucher d'une maison de retraite
Y92.123	lieu d'occurrence de la cause externe : l'allée d'une maison de retraite
Y92.124	lieu d'occurrence de la cause externe : le garage d'une maison de retraite
Y93.68	activité : volleyball (plage) (terrain)
Y93.69	autre activités sportives ou athlétiques pratiquées en équipe ou en groupe
Y93.6A	activité : jeux physiques généralement associées à la récréation scolaire, au camp d'été et aux enfants
Y93.71	activité : boxe
Y93.72	activité : lutte
Y93.73	activité : sports de raquette et sports joués à la main
Y93.74	activité : frisbee
Y93.75	activité : arts martiaux
Y93.79	activité : d'autres sports et athlétismes spécifiés
Y93.81	activité : arbitrage
Y93.82	activité : spectateur d'un événement
Y93.83	activité : bagarre amicale et jeu de mains
Y93.84	activité : sommeil
Y93.89	autre activité spécifiée
Y93.9	activité : non spécifiée
Y93.A1	activité : machines d'exercice principalement pour le conditionnement cardiorespiratoire
Y36.880A	d'autres faits de guerre survenant après l'arrêt des hostilités, personnel militaire, contact initial
Y36.880D	d'autres faits de guerre survenant après l'arrêt des hostilités, personnel militaire, contact subséquent
Y36.880S	d'autres faits de guerre survenant après l'arrêt des hostilités, personnel militaire, séquelle
Y36.881A	d'autres faits de guerre survenant après l'arrêt des hostilités, personne civile, contact initial
Y36.881D	d'autres faits de guerre survenant après l'arrêt des hostilités, personne civile, contact subséquent
Y36.881S	d'autres faits de guerre survenant après l'arrêt des hostilités, personne civile, séquelle
Y36.890A	faits de guerre non spécifiés survenant après l'arrêt des hostilités, personnel militaire, contact initial
Y36.890D	faits de guerre non spécifiés survenant après l'arrêt des hostilités, personnel militaire, contact subséquent
Y36.890S	faits de guerre non spécifiés survenant après l'arrêt des hostilités, personnel militaire, séquelle
Y36.891A	faits de guerre non spécifiés survenant après l'arrêt des hostilités, personne civile, contact initial
Y36.891D	faits de guerre non spécifiés survenant après l'arrêt des hostilités, personne civile, contact subséquent
Y36.891S	faits de guerre non spécifiés survenant après l'arrêt des hostilités, personne civile, séquelle
Y36.90XA	faits de guerre, non spécifiés, contact initial
Y36.90XD	faits de guerre, non spécifiés, contact subséquent
Y36.90XS	faits de guerre, non spécifiés, séquelle
Y36.91XA	faits de guerre avec une arme de destruction massive non spécifiéee, contact initial
Y36.91XD	faits de guerre avec une arme de destruction massive non spécifiéee, contact subséquent
Y36.91XS	faits de guerre avec une arme de destruction massive non spécifiéee, séquelle
Y36.92XA	faits de guerre impliquant un tir ami, contact initial
Y36.92XD	faits de guerre impliquant un tir ami, contact subséquent
Y36.92XS	faits de guerre impliquant un tir ami, séquelle
Y37.000A	opérations militaires avec une explosion d'une arme navale non spécifiée, personnel militaire, contact initial
Y37.000D	opérations militaires avec une explosion d'une arme navale non spécifiée, personnel militaire, contact subséquent
Y37.000S	opérations militaires avec une explosion d'une arme navale non spécifiée, personnel militaire, séquelle
Y37.001A	opérations militaires avec une explosion d'une arme navale non spécifiée, personne civile, contact initial
Y37.001D	opérations militaires avec une explosion d'une arme navale non spécifiée, personne civile, contact subséquent
Y37.001S	opérations militaires avec une explosion d'une arme navale non spécifiée, personne civile, séquelle
Y37.010A	opérations militaires avec une explosion d'une grenade sous-marine, personnel militaire, contact initial
Y37.010D	opérations militaires avec une explosion d'une grenade sous-marine, personnel militaire, contact subséquent
Y37.010S	opérations militaires avec une explosion d'une grenade sous-marine, personnel militaire, séquelle
Y37.011A	opérations militaires avec une explosion d'une grenade sous-marine, personne civile, contact initial
Y37.011D	opérations militaires avec une explosion d'une grenade sous-marine, personne civile, contact subséquent
Y37.011S	opérations militaires avec une explosion d'une grenade sous-marine, personne civile, séquelle
Y37.020A	opérations militaires avec une explosion d'une mine flottante, personnel militaire, contact initial
Y37.020D	opérations militaires avec une explosion d'une mine flottante, personnel militaire, contact subséquent
Y37.020S	opérations militaires avec une explosion d'une mine flottante, personnel militaire, séquelle
Y37.021A	opérations militaires avec une explosion d'une mine flottante, personne civile, contact initial
Y37.021D	opérations militaires avec une explosion d'une mine flottante, personne civile, contact subséquent
Y37.021S	opérations militaires avec une explosion d'une mine flottante, personne civile, séquelle
Y37.030A	opérations militaires avec une explosion d'un obus d'artillerie navale, personnel militaire, contact initial
Y37.030D	opérations militaires avec une explosion d'un obus d'artillerie navale, personnel militaire, contact subséquent
Y37.030S	opérations militaires avec une explosion d'un obus d'artillerie navale, personnel militaire, séquelle
Y37.031A	opérations militaires avec une explosion d'un obus d'artillerie navale, personne civile, contact initial
Y37.031D	opérations militaires avec une explosion d'un obus d'artillerie navale, personne civile, contact subséquent
Y37.031S	opérations militaires avec une explosion d'un obus d'artillerie navale, personne civile, séquelle
Y37.040A	opérations militaires avec une explosion d'une torpille, personnel militaire, contact initial
Y37.040D	opérations militaires avec une explosion d'une torpille, personnel militaire, contact subséquent
Y37.040S	opérations militaires avec une explosion d'une torpille, personnel militaire, séquelle
Y37.041A	opérations militaires avec une explosion d'une torpille, personne civile, contact initial
Y37.041D	opérations militaires avec une explosion d'une torpille, personne civile, contact subséquent
Y37.041S	opérations militaires avec une explosion d'une torpille, personne civile, séquelle
Y37.050A	opérations militaires avec une explosion accidentelle d'armes navales à bord, personnel militaire, contact initial
Y37.050D	opérations militaires avec une explosion accidentelle d'armes navales à bord, personnel militaire, contact subséquent
Y37.050S	opérations militaires avec une explosion accidentelle d'armes navales à bord, personnel militaire, séquelle
Y37.051A	opérations militaires avec une explosion accidentelle d'armes navales à bord, personne civile, contact initial
Y37.051D	opérations militaires avec une explosion accidentelle d'armes navales à bord, personne civile, contact subséquent
Y37.051S	opérations militaires avec une explosion accidentelle d'armes navales à bord, personne civile, séquelle
Y37.090A	opérations militaires avec une explosion d'autres armes navales, personnel militaire, contact initial
Y37.090D	opérations militaires avec une explosion d'autres armes navales, personnel militaire, contact subséquent
Y37.090S	opérations militaires avec une explosion d'autres armes navales, personnel militaire, séquelle
Y37.091A	opérations militaires avec une explosion d'autres armes navales, personne civile, contact initial
Y37.091D	opérations militaires avec une explosion d'autres armes navales, personne civile, contact subséquent
Y37.091S	opérations militaires avec une explosion d'autres armes navales, personne civile, séquelle
Y37.100A	opérations militaires avec la destruction non spécifiée d'un aéronef, personnel militaire, contact initial
Y37.100D	opérations militaires avec la destruction non spécifiée d'un aéronef, personnel militaire, contact subséquent
Y37.100S	opérations militaires avec la destruction non spécifiée d'un aéronef, personnel militaire, séquelle
Y37.101A	opérations militaires avec la destruction non spécifiée d'un aéronef, personne civile, contact initial
Y37.101D	opérations militaires avec la destruction non spécifiée d'un aéronef, personne civile, contact subséquent
Y37.101S	opérations militaires avec la destruction non spécifiée d'un aéronef, personne civile, séquelle
Y37.110A	opérations militaires avec la destruction d'un aéronef due à un tir ennemi ou des explosifs, personnel militaire, contact initial
Y37.110D	opérations militaires avec la destruction d'un aéronef due à un tir ennemi ou des explosifs, personnel militaire, contact subséquent
Y37.110S	opérations militaires avec la destruction d'un aéronef due à un tir ennemi ou des explosifs, personnel militaire, séquelle
Y37.111A	opérations militaires avec la destruction d'un aéronef due à un tir ennemi ou des explosifs, personne civile, contact initial
Y37.111D	opérations militaires avec la destruction d'un aéronef due à un tir ennemi ou des explosifs, personne civile, contact subséquent
Y37.111S	opérations militaires avec la destruction d'un aéronef due à un tir ennemi ou des explosifs, personne civile, séquelle
Y37.120A	opérations militaires avec la destruction d'un aéronef due à une collision avec un autre aéronef, personnel militaire, contact initial
Y37.120D	opérations militaires avec la destruction d'un aéronef due à une collision avec un autre aéronef, personnel militaire, contact subséquent
Y37.120S	opérations militaires avec la destruction d'un aéronef due à une collision avec un autre aéronef, personnel militaire, séquelle
Y37.121A	opérations militaires avec la destruction d'un aéronef due à une collision avec un autre aéronef, personne civile, contact initial
Y37.121D	opérations militaires avec la destruction d'un aéronef due à une collision avec un autre aéronef, personne civile, contact subséquent
Y37.121S	opérations militaires avec la destruction d'un aéronef due à une collision avec un autre aéronef, personne civile, séquelle
Y37.130A	opérations militaires avec la destruction d'un aéronef due à un incendie à bord, personnel militaire, contact initial
Y37.130D	opérations militaires avec la destruction d'un aéronef due à un incendie à bord, personnel militaire, contact subséquent
Y37.130S	opérations militaires avec la destruction d'un aéronef due à un incendie à bord, personnel militaire, séquelle
Y37.131A	opérations militaires avec la destruction d'un aéronef due à un incendie à bord, personne civile, contact initial
Y37.131D	opérations militaires avec la destruction d'un aéronef due à un incendie à bord, personne civile, contact subséquent
Y37.131S	opérations militaires avec la destruction d'un aéronef due à un incendie à bord, personne civile, séquelle
Y37.140A	opérations militaires avec la destruction d'un aéronef due à une explosion accidentelle de munitions et d'explosifs à bord, personnel militaire, contact initial
Y37.140D	opérations militaires avec la destruction d'un aéronef due à une explosion accidentelle de munitions et d'explosifs à bord, personnel militaire, contact subséquent
Y37.140S	opérations militaires avec la destruction d'un aéronef due à une explosion accidentelle de munitions et d'explosifs à bord, personnel militaire, séquelle
Y37.141A	opérations militaires avec la destruction d'un aéronef due à une explosion accidentelle de munitions et d'explosifs à bord, personne civile, contact initial
Y37.141D	opérations militaires avec la destruction d'un aéronef due à une explosion accidentelle de munitions et d'explosifs à bord, personne civile, contact subséquent
Y37.141S	opérations militaires avec la destruction d'un aéronef due à une explosion accidentelle de munitions et d'explosifs à bord, personne civile, séquelle
Y37.190A	opérations militaires avec une autre destruction d'un aéronef, personnel militaire, contact initial
Y37.190D	opérations militaires avec une autre destruction d'un aéronef, personnel militaire, contact subséquent
Y37.190S	opérations militaires avec une autre destruction d'un aéronef, personnel militaire, séquelle
Y37.191A	opérations militaires avec une autre destruction d'un aéronef, personne civile, contact initial
Y37.191D	opérations militaires avec une autre destruction d'un aéronef, personne civile, contact subséquent
Y37.191S	opérations militaires avec une autre destruction d'un aéronef, personne civile, séquelle
Y37.200A	opérations militaires avec une explosion et des éclats non spécifiés, personnel militaire, contact initial
Y37.200D	opérations militaires avec une explosion et des éclats non spécifiés, personnel militaire, contact subséquent
Y37.200S	opérations militaires avec une explosion et des éclats non spécifiés, personnel militaire, séquelle
Y37.201A	opérations militaires avec une explosion et des éclats non spécifiés, personne civile, contact initial
Y37.201D	opérations militaires avec une explosion et des éclats non spécifiés, personne civile, contact subséquent
Y37.201S	opérations militaires avec une explosion et des éclats non spécifiés, personne civile, séquelle
Y37.210A	opérations militaires avec une explosion d'une bombe aérienne, personnel militaire, contact initial
Y37.210D	opérations militaires avec une explosion d'une bombe aérienne, personnel militaire, contact subséquent
Y37.210S	opérations militaires avec une explosion d'une bombe aérienne, personnel militaire, séquelle
Y37.211A	opérations militaires avec une explosion d'une bombe aérienne, personne civile, contact initial
Y37.211D	opérations militaires avec une explosion d'une bombe aérienne, personne civile, contact subséquent
Y37.211S	opérations militaires avec une explosion d'une bombe aérienne, personne civile, séquelle
Y37.220A	opérations militaires avec une explosion d'un missile téléguidé, personnel militaire, contact initial
Y37.220D	opérations militaires avec une explosion d'un missile téléguidé, personnel militaire, contact subséquent
Y37.220S	opérations militaires avec une explosion d'un missile téléguidé, personnel militaire, séquelle
Y37.221A	opérations militaires avec une explosion d'un missile téléguidé, personne civile, contact initial
Y37.221D	opérations militaires avec une explosion d'un missile téléguidé, personne civile, contact subséquent
Y37.221S	opérations militaires avec une explosion d'un missile téléguidé, personne civile, séquelle
Y37.230A	opérations militaires avec une explosion d'un dispositif explosif artisanal, personnel militaire, contact initial
Y37.230D	opérations militaires avec une explosion d'un dispositif explosif artisanal, personnel militaire, contact subséquent
Y37.230S	opérations militaires avec une explosion d'un dispositif explosif artisanal, personnel militaire, séquelle
Y37.231A	opérations militaires avec une explosion d'un dispositif explosif artisanal, personne civile, contact initial
Y37.231D	opérations militaires avec une explosion d'un dispositif explosif artisanal, personne civile, contact subséquent
Y37.231S	opérations militaires avec une explosion d'un dispositif explosif artisanal, personne civile, séquelle
Y37.240A	opérations militaires avec une explosion due à une détonation accidentelle et la décharge de munitions ou d'un dispositif de lancement des munitions, personnel militaire, contact initial
Y37.240D	opérations militaires avec une explosion due à une détonation accidentelle et la décharge de munitions ou d'un dispositif de lancement des munitions, personnel militaire, contact subséquent
Y37.240S	opérations militaires avec une explosion due à une détonation accidentelle et la décharge de munitions ou d'un dispositif de lancement des munitions, personnel militaire, séquelle
Y37.241A	opérations militaires avec une explosion due à une détonation accidentelle et la décharge de munitions ou d'un dispositif de lancement des munitions, personne civile, contact initial
Y37.241D	opérations militaires avec une explosion due à une détonation accidentelle et la décharge de munitions ou d'un dispositif de lancement des munitions, personne civile, contact subséquent
Y37.241S	opérations militaires avec une explosion due à une détonation accidentelle et la décharge de munitions ou d'un dispositif de lancement des munitions, personne civile, séquelle
Y37.250A	opérations militaires avec des éclats de munitions, personnel militaire, contact initial
Y37.250D	opérations militaires avec des éclats de munitions, personnel militaire, contact subséquent
Y37.250S	opérations militaires avec des éclats de munitions, personnel militaire, séquelle
Y37.251A	opérations militaires avec des éclats de munitions, personne civile, contact initial
Y37.251D	opérations militaires avec des éclats de munitions, personne civile, contact subséquent
Y37.251S	opérations militaires avec des éclats de munitions, personne civile, séquelle
Y37.260A	opérations militaires avec des éclats d'un explosif artisanal, personnel militaire, contact initial
Y37.260D	opérations militaires avec des éclats d'un explosif artisanal, personnel militaire, contact subséquent
Y37.260S	opérations militaires avec des éclats d'un explosif artisanal, personnel militaire, séquelle
Y37.261A	opérations militaires avec des éclats d'un explosif artisanal, personne civile, contact initial
Y37.261D	opérations militaires avec des éclats d'un explosif artisanal, personne civile, contact subséquent
Y37.261S	opérations militaires avec des éclats d'un explosif artisanal, personne civile, séquelle
Y37.270A	opérations militaires avec des éclats d'armes, personnel militaire, contact initial
Y37.270D	opérations militaires avec des éclats d'armes, personnel militaire, contact subséquent
Y37.270S	opérations militaires avec des éclats d'armes, personnel militaire, séquelle
Y37.271A	opérations militaires avec des éclats d'armes, personne civile, contact initial
Y37.271D	opérations militaires avec des éclats d'armes, personne civile, contact subséquent
Y37.271S	opérations militaires avec des éclats d'armes, personne civile, séquelle
Y37.290A	opérations militaires avec d'autres explosions et éclats, personnel militaire, contact initial
Y37.290D	opérations militaires avec d'autres explosions et éclats, personnel militaire, contact subséquent
Y37.290S	opérations militaires avec d'autres explosions et éclats, personnel militaire, séquelle
Y37.291A	opérations militaires avec d'autres explosions et éclats, personne civile, contact initial
Y37.291D	opérations militaires avec d'autres explosions et éclats, personne civile, contact subséquent
Y37.291S	opérations militaires avec d'autres explosions et éclats, personne civile, séquelle
Y37.300A	opérations militaires avec un incendie, une conflagration et une substance chaude non spécifiés, personnel militaire, contact initial
Y37.300D	opérations militaires avec un incendie, une conflagration et une substance chaude non spécifiés, personnel militaire, contact subséquent
Y37.300S	opérations militaires avec un incendie, une conflagration et une substance chaude non spécifiés, personnel militaire, séquelle
Y37.301A	opérations militaires avec un incendie, une conflagration et une substance chaude non spécifiés, personne civile, contact initial
Y37.301D	opérations militaires avec un incendie, une conflagration et une substance chaude non spécifiés, personne civile, contact subséquent
Y37.301S	opérations militaires avec un incendie, une conflagration et une substance chaude non spécifiés, personne civile, séquelle
Y37.310A	opérations militaires avec une bombe à essence, personnel militaire, contact initial
Y37.310D	opérations militaires avec une bombe à essence, personnel militaire, contact subséquent
Y37.310S	opérations militaires avec une bombe à essence, personnel militaire, séquelle
Y37.311A	opérations militaires avec une bombe à essence, personne civile, contact initial
Y37.311D	opérations militaires avec une bombe à essence, personne civile, contact subséquent
Y37.311S	opérations militaires avec une bombe à essence, personne civile, séquelle
Y37.320A	opérations militaires avec une balle incendiaire, personnel militaire, contact initial
Y37.320D	opérations militaires avec une balle incendiaire, personnel militaire, contact subséquent
Y37.320S	opérations militaires avec une balle incendiaire, personnel militaire, séquelle
Y37.321A	opérations militaires avec une balle incendiaire, personne civile, contact initial
Y37.331D	opérations militaires avec un lance-flammes, personne civile, contact subséquent
Y37.331S	opérations militaires avec un lance-flammes, personne civile, séquelle
Y37.390A	opérations militaires avec d'autres incendies, conflagrations et substances chaudes, personnel militaire, contact initial
Y37.390D	opérations militaires avec d'autres incendies, conflagrations et substances chaudes, personnel militaire, contact subséquent
Y37.390S	opérations militaires avec d'autres incendies, conflagrations et substances chaudes, personnel militaire, séquelle
Y37.391A	opérations militaires avec d'autres incendies, conflagrations et substances chaudes, personne civile, contact initial
Y37.391D	opérations militaires avec d'autres incendies, conflagrations et substances chaudes, personne civile, contact subséquent
Y37.391S	opérations militaires avec d'autres incendies, conflagrations et substances chaudes, personne civile, séquelle
Y37.410A	opérations militaires avec des balles en caoutchouc, personnel militaire, contact initial
Y37.410D	opérations militaires avec des balles en caoutchouc, personnel militaire, contact subséquent
Y37.410S	opérations militaires avec des balles en caoutchouc, personnel militaire, séquelle
Y37.411A	opérations militaires avec des balles en caoutchouc, personne civile, contact initial
Y37.411D	opérations militaires avec des balles en caoutchouc, personne civile, contact subséquent
Y37.411S	opérations militaires avec des balles en caoutchouc, personne civile, séquelle
Y37.420A	opérations militaires avec des armes à plomb, personnel militaire, contact initial
Y37.420D	opérations militaires avec des armes à plomb, personnel militaire, contact subséquent
Y37.420S	opérations militaires avec des armes à plomb, personnel militaire, séquelle
Y37.421A	opérations militaires avec des armes à plomb, personne civile, contact initial
Y37.421D	opérations militaires avec des armes à plomb, personne civile, contact subséquent
Y37.421S	opérations militaires avec des armes à plomb, personne civile, séquelle
Y37.430A	opérations militaires avec la décharge d'autres armes à feu, personnel militaire, contact initial
Y37.430D	opérations militaires avec la décharge d'autres armes à feu, personnel militaire, contact subséquent
Y37.430S	opérations militaires avec la décharge d'autres armes à feu, personnel militaire, séquelle
Y37.431A	opérations militaires avec la décharge d'autres armes à feu, personne civile, contact initial
Y37.431D	opérations militaires avec la décharge d'autres armes à feu, personne civile, contact subséquent
Y37.431S	opérations militaires avec la décharge d'autres armes à feu, personne civile, séquelle
Y37.440A	opérations militaires avec un combat au corps à corps non armé, personnel militaire, contact initial
Y37.440D	opérations militaires avec un combat au corps à corps non armé, personnel militaire, contact subséquent
Y37.440S	opérations militaires avec un combat au corps à corps non armé, personnel militaire, séquelle
Y37.441A	opérations militaires avec un combat au corps à corps non armé, personne civile, contact initial
Y37.441D	opérations militaires avec un combat au corps à corps non armé, personne civile, contact subséquent
Y37.441S	opérations militaires avec un combat au corps à corps non armé, personne civile, séquelle
Y37.450A	opérations militaires avec un combat impliquant objet contondant ou perçant, personnel militaire, contact initial
Y37.450D	opérations militaires avec un combat impliquant objet contondant ou perçant, personnel militaire, contact subséquent
Y37.450S	opérations militaires avec un combat impliquant objet contondant ou perçant, personnel militaire, séquelle
Y37.451A	opérations militaires avec un combat impliquant objet contondant ou perçant, personne civile, contact initial
Y37.451D	opérations militaires avec un combat impliquant objet contondant ou perçant, personne civile, contact subséquent
Y37.451S	opérations militaires avec un combat impliquant objet contondant ou perçant, personne civile, séquelle
Y37.460A	opérations militaires avec une restriction volontaire de l'air et des voies respiratoires, personnel militaire, contact initial
Y37.460D	opérations militaires avec une restriction volontaire de l'air et des voies respiratoires, personnel militaire, contact subséquent
Y37.460S	opérations militaires avec une restriction volontaire de l'air et des voies respiratoires, personnel militaire, séquelle
Y37.461A	opérations militaires avec une restriction volontaire de l'air et des voies respiratoires, personne civile, contact initial
Y37.461D	opérations militaires avec une restriction volontaire de l'air et des voies respiratoires, personne civile, contact subséquent
Y37.461S	opérations militaires avec une restriction volontaire de l'air et des voies respiratoires, personne civile, séquelle
Y37.470A	opérations militaires avec une restriction involontaire de l'air et des voies respiratoires, personnel militaire, contact initial
Y37.470D	opérations militaires avec une restriction involontaire de l'air et des voies respiratoires, personnel militaire, contact subséquent
Y37.470S	opérations militaires avec une restriction involontaire de l'air et des voies respiratoires, personnel militaire, séquelle
Y37.471A	opérations militaires avec une restriction involontaire de l'air et des voies respiratoires, personne civile, contact initial
Y37.471D	opérations militaires avec une restriction involontaire de l'air et des voies respiratoires, personne civile, contact subséquent
Y37.471S	opérations militaires avec une restriction involontaire de l'air et des voies respiratoires, personne civile, séquelle
Y37.490A	opérations militaires avec d'autres formes de guerre conventionnelle, personnel militaire, contact initial
Y37.490D	opérations militaires avec d'autres formes de guerre conventionnelle, personnel militaire, contact subséquent
Y37.490S	opérations militaires avec d'autres formes de guerre conventionnelle, personnel militaire, séquelle
Y37.500D	opérations militaires avec un effet non spécifié d'une arme nucléaire, personnel militaire, contact subséquent
Y37.500S	opérations militaires avec un effet non spécifié d'une arme nucléaire, personnel militaire, séquelle
Y37.501A	opérations militaires avec un effet non spécifié d'une arme nucléaire, personne civile, contact initial
Y37.501D	opérations militaires avec un effet non spécifié d'une arme nucléaire, personne civile, contact subséquent
Y37.501S	opérations militaires avec un effet non spécifié d'une arme nucléaire, personne civile, séquelle
Y37.510A	opérations militaires avec un effet de souffle direct d'une arme nucléaire, personnel militaire, contact initial
Y37.510D	opérations militaires avec un effet de souffle direct d'une arme nucléaire, personnel militaire, contact subséquent
Y37.510S	opérations militaires avec un effet de souffle direct d'une arme nucléaire, personnel militaire, séquelle
Y37.511A	opérations militaires avec un effet de souffle direct d'une arme nucléaire, personne civile, contact initial
Y37.511D	opérations militaires avec un effet de souffle direct d'une arme nucléaire, personne civile, contact subséquent
Y37.511S	opérations militaires avec un effet de souffle direct d'une arme nucléaire, personne civile, séquelle
Y37.520A	opérations militaires avec un effet de souffle indirect d'une arme nucléaire, personnel militaire, contact initial
Y37.520D	opérations militaires avec un effet de souffle indirect d'une arme nucléaire, personnel militaire, contact subséquent
Y37.520S	opérations militaires avec un effet de souffle indirect d'une arme nucléaire, personnel militaire, séquelle
Y37.521A	opérations militaires avec un effet de souffle indirect d'une arme nucléaire, personne civile, contact initial
Y37.521D	opérations militaires avec un effet de souffle indirect d'une arme nucléaire, personne civile, contact subséquent
Y37.521S	opérations militaires avec un effet de souffle indirect d'une arme nucléaire, personne civile, séquelle
Y37.530A	opérations militaires avec de la radiation thermique par une arme nucléaire, personnel militaire, contact initial
Y37.530D	opérations militaires avec de la radiation thermique par une arme nucléaire, personnel militaire, contact subséquent
Y37.530S	opérations militaires avec de la radiation thermique par une arme nucléaire, personnel militaire, séquelle
Y37.531A	opérations militaires avec de la radiation thermique par une arme nucléaire, personne civile, contact initial
Y37.531D	opérations militaires avec de la radiation thermique par une arme nucléaire, personne civile, contact subséquent
Y37.531S	opérations militaires avec de la radiation thermique par une arme nucléaire, personne civile, séquelle
Y37.540A	opération militaire avec l'irradiation nucléaire d'une arme nucléaire, personnel militaire, contact initial
Y37.540D	opération militaire avec l'irradiation nucléaire d'une arme nucléaire, personnel militaire, contact subséquent
Y37.540S	opération militaire avec l'irradiation nucléaire d'une arme nucléaire, personnel militaire, séquelle
Y37.541A	opération militaire avec l'irradiation nucléaire d'une arme nucléaire, personne civile, contact initial
Y37.541D	opération militaire avec l'irradiation nucléaire d'une arme nucléaire, personne civile, contact subséquent
Y37.541S	opération militaire avec l'irradiation nucléaire d'une arme nucléaire, personne civile, séquelle
Y37.590A	opération militaire avec d'autres effets d'armes nucléaires, personnel militaire, contact initial
Y37.590D	opération militaire avec d'autres effets d'armes nucléaires, personnel militaire, contact subséquent
Y37.590S	opération militaire avec d'autres effets d'armes nucléaires, personnel militaire, séquelle
Y37.591A	opération militaire avec d'autres effets d'armes nucléaires, personne civile, contact initial
Y37.591D	opération militaire avec d'autres effets d'armes nucléaires, personne civile, contact subséquent
Y37.591S	opération militaire avec d'autres effets d'armes nucléaires, personne civile, séquelle
Y37.6X0A	opérations militaires avec des armes biologiques, personnel militaire, contact initial
Y37.6X0D	opérations militaires avec des armes biologiques, personnel militaire, contact subséquent
Y37.6X0S	opérations militaires avec des armes biologiques, personnel militaire, séquelle
Y37.6X1A	opérations militaires avec des armes biologiques, personne civile, contact initial
Y37.6X1D	opérations militaires avec des armes biologiques, personne civile, contact subséquent
Y37.6X1S	opérations militaires avec des armes biologiques, personne civile, séquelle
Y37.7X0A	opérations militaires avec des armes chimiques et d'autres formes de guerre non conventionnelle, personnel militaire, contact initial
Y37.7X0D	opérations militaires avec des armes chimiques et d'autres formes de guerre non conventionnelle, personnel militaire, contact subséquent
Y37.7X0S	opérations militaires avec des armes chimiques et d'autres formes de guerre non conventionnelle, personnel militaire, séquelle
Y37.7X1A	opérations militaires avec des armes chimiques et d'autres formes de guerre non conventionnelle, personne civile, contact initial
Y37.7X1D	opérations militaires avec des armes chimiques et d'autres formes de guerre non conventionnelle, personne civile, contact subséquent
Y37.7X1S	opérations militaires avec des armes chimiques et d'autres formes de guerre non conventionnelle, personne civile, séquelle
Y37.90XA	opérations militaires, non spécifiées, contact initial
Y37.90XD	opérations militaires, non spécifiées, contact subséquent
Y37.90XS	opérations militaires, non spécifiées, séquelle
Y37.91XA	opérations militaires avec une arme de destruction massive non spécifiée, contact initial
Y37.91XD	opérations militaires avec une arme de destruction massive non spécifiée, contact subséquent
Y37.91XS	opérations militaires avec une arme de destruction massive non spécifiée, séquelle
Y37.92XA	opérations militaires impliquant un tir ami, contact initial
Y37.92XD	opérations militaires impliquant un tir ami, contact subséquent
Y37.92XS	opérations militaires impliquant un feu ami, séquelle
Y38.0X1A	terrorisme avec une explosion d'armes navales, traumatisme d'un fonctionnaire de la sécurité publique, contact initial
Y38.0X1D	terrorisme avec une explosion d'armes navales, traumatisme d'un fonctionnaire de la sécurité publique, contact subséquent
Y38.0X1S	terrorisme avec une explosion d'armes navales, traumatisme d'un fonctionnaire de la sécurité publique, séquelle
Y38.0X2A	terrorisme avec une explosion d'armes navales, traumatisme d'une personne civile, contact initial
Y38.0X2D	terrorisme avec une explosion d'armes navales, traumatisme d'une personne civile, contact subséquent
Y38.0X2S	terrorisme avec une explosion d'armes navales, traumatisme d'une personne civile, séquelle
Y38.0X3A	terrorisme avec une explosion d'armes navales, traumatisme d'un terroriste, contact initial
Y38.0X3D	terrorisme avec une explosion d'armes navales, traumatisme d'un terroriste, contact subséquent
Y38.0X3S	terrorisme avec une explosion d'armes navales, traumatisme d'un terroriste, séquelle
Y38.1X1A	terrorisme avec la destruction d'un aéronef, traumatisme d'un fonctionnaire de la sécurité publique, contact initial
Y38.1X1D	terrorisme avec la destruction d'un aéronef, traumatisme d'un fonctionnaire de la sécurité publique, contact subséquent
Y38.1X1S	terrorisme avec la destruction d'un aéronef, traumatisme d'un fonctionnaire de la sécurité publique, séquelle
Y38.1X2A	terrorisme avec la destruction d'un aéronef, traumatisme d'une personne civile, contact initial
Y38.1X2D	terrorisme avec la destruction d'un aéronef, traumatisme d'une personne civile, contact subséquent
Y38.1X2S	terrorisme avec la destruction d'un aéronef, traumatisme d'une personne civile, séquelle
Y38.1X3A	terrorisme avec la destruction d'un aéronef, traumatisme d'un terroriste, contact initial
Y38.1X3D	terrorisme avec la destruction d'un aéronef, traumatisme d'un terroriste, contact subséquent
Y38.1X3S	terrorisme avec la destruction d'un aéronef, traumatisme d'un terroriste, séquelle
Y38.2X1A	terrorisme avec d'autres explosions et éclats, traumatisme d'un fonctionnaire de la sécurité publique, contact initial
Y38.2X1D	terrorisme avec d'autres explosions et éclats, traumatisme d'un fonctionnaire de la sécurité publique, contact subséquent
Y38.2X1S	terrorisme avec d'autres explosions et éclats, traumatisme d'un fonctionnaire de la sécurité publique, séquelle
Y38.2X2A	terrorisme avec d'autres explosions et éclats, traumatisme d'une personne civile, contact initial
Y38.2X2D	terrorisme avec d'autres explosions et éclats, traumatisme d'une personne civile, contact subséquent
Y38.2X2S	terrorisme avec d'autres explosions et éclats, traumatisme d'une personne civile, séquelle
